TrainTime	AvgFidelity	NumQubits	Iterations	EntanglementType	NumLayers	BestParameters
0.18035507202148438	0.601470613847333	2	1	partial	1	"[[[ 0.73954126 -1.57079633 -1.57079633]]

 [[ 0.68179537 -1.57079633 -1.57079633]]]"
0.4111180305480957	0.5442559467368374	2	1	partial	2	"[[[ 0.3761382  -0.44429748 -1.57079633]
  [-0.85048744  1.24904577 -1.57079633]]

 [[-1.12705105 -2.34587424 -1.57079633]
  [-2.87568017  2.35619449 -1.57079633]]]"
0.6534788608551025	0.8828809815176533	2	1	partial	3	"[[[-0.37686322 -1.97662107 -1.57079633]
  [ 0.80684018  1.61413353 -1.57079633]
  [-0.56928753  2.35619449 -1.57079633]]

 [[ 1.80929726 -1.22280335 -1.57079633]
  [-1.4318043  -2.89004379 -1.57079633]
  [-0.10262411 -0.32175055 -1.57079633]]]"
0.9526209831237793	0.8115180285334573	2	1	partial	4	"[[[-2.0803865   2.450126   -1.57079633]
  [ 3.05981179 -2.26706301 -1.57079633]
  [-0.01880626 -1.64257652 -1.57079633]
  [ 0.17909314 -1.57079633 -1.57079633]]

 [[-0.05705565 -0.62407293 -1.57079633]
  [-0.5924476  -1.47815156 -1.57079633]
  [ 1.68193894  2.54302122 -1.57079633]
  [ 2.82359187 -1.57079633 -1.57079633]]]"
12.62259316444397	0.21059575702992997	4	1	partial	4	"[[[ 2.22030541  0.52831401 -1.57079633]
  [ 1.04301378  2.23894933 -1.57079633]
  [-2.348741   -1.78530036 -1.57079633]
  [ 2.78784562  3.14159265 -1.57079633]]

 [[ 1.8110228   2.06398227 -1.57079633]
  [ 1.04055023 -1.49793765 -1.57079633]
  [ 2.80303531  0.19914146 -1.57079633]
  [-0.84894205 -0.78539816 -1.57079633]]

 [[-2.47624864 -2.68427109 -1.57079633]
  [ 2.111351    2.93576281 -1.57079633]
  [-1.81067246 -0.58851995 -1.57079633]
  [-2.03174459 -0.78539816 -1.57079633]]

 [[-1.98294866  0.4157911  -1.57079633]
  [ 3.05035024  0.59763291 -1.57079633]
  [ 2.69411231  2.86393209 -1.57079633]
  [-0.76393573  0.78539816 -1.57079633]]]"
758.652440071106	0.4518861295840389	4	50	partial	4	"[[[ 1.13915635  1.52515199 -1.57079633]
  [ 0.58569247  0.94082982 -1.57079633]
  [-2.04924939  0.27697387 -1.57079633]
  [ 2.59580537 -2.94419709 -1.57079633]]

 [[ 2.38065867  1.17612152 -1.57079633]
  [-2.35664628 -1.43876721 -1.57079633]
  [ 2.54594294  0.21318049 -1.57079633]
  [-0.85039797 -2.35619449 -1.57079633]]

 [[ 2.84383557  3.00758843 -1.57079633]
  [ 1.03821608 -2.83246021 -1.57079633]
  [-1.91640789 -0.52718741 -1.57079633]
  [-2.04717212 -0.78539816 -1.57079633]]

 [[-1.19149159 -0.36183911 -1.57079633]
  [ 2.38907104  1.82215389 -1.57079633]
  [ 2.08924169  3.06986357 -1.57079633]
  [-0.73738194 -0.78539816 -1.57079633]]]"
1003.5160858631134	0.5185192362745183	4	50	partial	5	"[[[ 1.09828057  0.86711236 -1.57079633]
  [ 2.33689968  2.95739219 -1.57079633]
  [ 1.28045258  0.01611071 -1.57079633]
  [ 1.27405289 -2.24271997 -1.57079633]
  [-1.38386661 -2.35619449 -1.57079633]]

 [[-1.14218667 -0.73817109 -1.57079633]
  [-0.84688392  0.53501546 -1.57079633]
  [-2.95520167 -0.90204371 -1.57079633]
  [ 2.86604599  2.16527067 -1.57079633]
  [ 1.83663426 -2.8198421  -1.57079633]]

 [[-0.50162162 -1.09040909 -1.57079633]
  [-0.24320658 -2.57281318 -1.57079633]
  [ 3.12414707  2.91701286 -1.57079633]
  [ 1.43997467  2.69698243 -1.57079633]
  [-2.62545073 -0.78539816 -1.57079633]]

 [[ 1.0446105  -2.12099862 -1.57079633]
  [-0.15058764 -0.48209532 -1.57079633]
  [ 1.10197787 -1.50335351 -1.57079633]
  [-0.13061545  0.28995975 -1.57079633]
  [-1.63351076 -2.35619449 -1.57079633]]]"
1251.618026971817	0.6059327376812784	4	50	partial	6	"[[[ 1.92034716  1.91321797 -1.57079633]
  [-1.98076723 -2.41863143 -1.57079633]
  [ 0.71501157 -2.49442376 -1.57079633]
  [ 1.19257977  1.34064438 -1.57079633]
  [ 1.87444748  0.2714687  -1.57079633]
  [-1.23153678 -2.35619449 -1.57079633]]

 [[-0.37489525  0.28182686 -1.57079633]
  [ 0.75815299 -0.16428212 -1.57079633]
  [-2.30294715 -1.23883774 -1.57079633]
  [ 1.74312373  1.09055976 -1.57079633]
  [ 0.24249886 -2.7531956  -1.57079633]
  [ 0.61891039 -1.57079633 -1.57079633]]

 [[-2.15016122 -1.35432063 -1.57079633]
  [ 0.8859676   0.9961496  -1.57079633]
  [-1.56164234  1.11707743 -1.57079633]
  [ 1.95214334 -1.64578367 -1.57079633]
  [-0.08653732 -3.01863791 -1.57079633]
  [ 0.85010461  3.14159265 -1.57079633]]

 [[-2.96931892  2.2879436  -1.57079633]
  [-0.57485171  1.03994142 -1.57079633]
  [-1.85652953 -2.71429053 -1.57079633]
  [-1.37071467 -1.25478029 -1.57079633]
  [-0.06430165  1.51319655 -1.57079633]
  [-2.03229817  0.         -1.57079633]]]"
1478.4391031265259	0.7035784957018971	4	50	partial	8	"[[[-1.51194643  3.00575422 -1.57079633]
  [-0.90419773 -2.84961641 -1.57079633]
  [-1.90563637 -1.15761054 -1.57079633]
  [-2.23820859  3.07636857 -1.57079633]
  [ 0.74104919  2.34123749 -1.57079633]
  [ 0.49149202 -2.02236516 -1.57079633]
  [-1.10935291  0.79993848 -1.57079633]
  [-1.54297677  0.32175055 -1.57079633]]

 [[ 2.96314198 -2.99406868 -1.57079633]
  [-2.55506662  2.96891537 -1.57079633]
  [-1.73844363 -0.48824689 -1.57079633]
  [-2.07709183 -0.5541359  -1.57079633]
  [-2.10083809  0.10627969 -1.57079633]
  [ 3.03113527  1.29976148 -1.57079633]
  [ 2.52598255  2.86093654 -1.57079633]
  [-0.68084135 -0.46364761 -1.57079633]]

 [[ 1.84022876  1.46359636 -1.57079633]
  [-2.06563096  1.43568692 -1.57079633]
  [ 0.58928774 -2.56280036 -1.57079633]
  [-2.49386203  0.40540829 -1.57079633]
  [-3.01788633  2.93311649 -1.57079633]
  [-1.52057957  2.76255272 -1.57079633]
  [-1.80305842 -0.34370604 -1.57079633]
  [-2.68745699 -1.57079633 -1.57079633]]

 [[-2.82213508  1.4492504  -1.57079633]
  [ 2.40845182 -2.23152044 -1.57079633]
  [-2.41262178 -3.02964366 -1.57079633]
  [ 0.89445418 -2.9338947  -1.57079633]
  [-1.41038652  2.43006653 -1.57079633]
  [ 1.56536488  2.71514466 -1.57079633]
  [-2.62346038 -2.64786097 -1.57079633]
  [ 1.15393998  0.         -1.57079633]]]"
3951.9367501735687	0.7159181445364782	4	50	partial	9	"[[[-0.18813688  1.58282044 -1.57079633]
  [ 1.59694247 -2.22352898 -1.57079633]
  [-1.05415954 -1.30290954 -1.57079633]
  [-1.12783865  1.27370147 -1.57079633]
  [-0.77507516 -2.79468764 -1.57079633]
  [-0.97885486  2.01514395 -1.57079633]
  [ 1.53684451 -1.6778081  -1.57079633]
  [ 2.22853841  0.72267022 -1.57079633]
  [ 1.55440113  2.8198421  -1.57079633]]

 [[-2.14970357  2.32952918 -1.57079633]
  [ 0.37705551  0.63641163 -1.57079633]
  [-0.88134506 -0.8983815  -1.57079633]
  [-2.09739708 -0.2246606  -1.57079633]
  [ 2.21415351  2.65346085 -1.57079633]
  [ 1.57602751 -1.83627037 -1.57079633]
  [ 1.17250951  2.69149082 -1.57079633]
  [-1.7251902  -1.89721795 -1.57079633]
  [ 0.77111122 -2.35619449 -1.57079633]]

 [[-0.37382301  1.2404418  -1.57079633]
  [ 0.90011337 -0.48129491 -1.57079633]
  [-0.41486872  2.94157411 -1.57079633]
  [ 0.95446833  1.61925871 -1.57079633]
  [-1.55385254  1.31066771 -1.57079633]
  [ 0.77332404  2.48891764 -1.57079633]
  [ 0.9320157  -2.34830096 -1.57079633]
  [-1.43258009 -0.04479817 -1.57079633]
  [-0.03428019 -0.78539816 -1.57079633]]

 [[-1.5711111  -2.8710075  -1.57079633]
  [ 1.11195354 -0.42394232 -1.57079633]
  [-0.67907818 -1.46425504 -1.57079633]
  [-1.03809841  0.7380534  -1.57079633]
  [-0.31761728  1.13914786 -1.57079633]
  [-1.9276071  -0.6584369  -1.57079633]
  [-1.25669053 -2.0421895  -1.57079633]
  [-1.75015167  0.37296201 -1.57079633]
  [-0.9561929  -1.57079633 -1.57079633]]]"
16.459787130355835	0.16070847370120017	4	5	linear	1	"[[[ 0.19110465 -1.57079633 -1.57079633]]

 [[-0.22328917 -2.35619449 -1.57079633]]

 [[ 2.10097689 -0.78539816 -1.57079633]]

 [[-2.35037525 -1.57079633 -1.57079633]]]"
3.315563917160034	0.14369843573186503	4	1	linear	1	"[[[ 1.01949109  2.67794504 -1.57079633]]

 [[-0.07285786 -0.78539816 -1.57079633]]

 [[ 2.2546752   3.14159265 -1.57079633]]

 [[-2.6691109  -1.57079633 -1.57079633]]]"
3.305739164352417	0.14369843573186503	4	1	linear	1	"[[[ 1.01949109  2.67794504 -1.57079633]]

 [[-0.07285786 -0.78539816 -1.57079633]]

 [[ 2.2546752   3.14159265 -1.57079633]]

 [[-2.6691109  -1.57079633 -1.57079633]]]"
199.20230293273926	0.5959927283162663	4	10	linear	5	"[[[ 0.16290085 -2.10327515 -1.57079633]
  [ 0.21999472  2.26679432 -1.57079633]
  [-2.9072066  -1.16493098 -1.57079633]
  [-2.71706345 -2.14447508 -1.57079633]
  [ 1.16982774  0.         -1.57079633]]

 [[ 0.52179786 -1.7338407  -1.57079633]
  [ 2.84162821 -0.00994808 -1.57079633]
  [-1.31586821 -2.77550476 -1.57079633]
  [-2.37049074 -2.72845346 -1.57079633]
  [ 2.12568203  0.         -1.57079633]]

 [[-1.69040868 -0.4967533  -1.57079633]
  [-0.50264949 -0.25433231 -1.57079633]
  [-2.12928672 -0.12739606 -1.57079633]
  [-3.06518771  2.48800418 -1.57079633]
  [ 2.29521075 -1.57079633 -1.57079633]]

 [[-0.46266408  1.57194633 -1.57079633]
  [ 2.08108781  1.49915468 -1.57079633]
  [-2.14640131  1.14929417 -1.57079633]
  [ 2.43311459  2.95360026 -1.57079633]
  [-2.76173358 -1.57079633 -1.57079633]]]"
201.36836791038513	0.5959927283162663	4	10	linear	5	"[[[ 0.16290085 -2.10327515 -1.57079633]
  [ 0.21999472  2.26679432 -1.57079633]
  [-2.9072066  -1.16493098 -1.57079633]
  [-2.71706345 -2.14447508 -1.57079633]
  [ 1.16982774  0.         -1.57079633]]

 [[ 0.52179786 -1.7338407  -1.57079633]
  [ 2.84162821 -0.00994808 -1.57079633]
  [-1.31586821 -2.77550476 -1.57079633]
  [-2.37049074 -2.72845346 -1.57079633]
  [ 2.12568203  0.         -1.57079633]]

 [[-1.69040868 -0.4967533  -1.57079633]
  [-0.50264949 -0.25433231 -1.57079633]
  [-2.12928672 -0.12739606 -1.57079633]
  [-3.06518771  2.48800418 -1.57079633]
  [ 2.29521075 -1.57079633 -1.57079633]]

 [[-0.46266408  1.57194633 -1.57079633]
  [ 2.08108781  1.49915468 -1.57079633]
  [-2.14640131  1.14929417 -1.57079633]
  [ 2.43311459  2.95360026 -1.57079633]
  [-2.76173358 -1.57079633 -1.57079633]]]"
2.551719903945923	0.14369843573186503	4	1	linear	1	"[[[ 1.01949109  2.67794504 -1.57079633]]

 [[-0.07285786 -0.78539816 -1.57079633]]

 [[ 2.2546752   3.14159265 -1.57079633]]

 [[-2.6691109  -1.57079633 -1.57079633]]]"
127.11802291870117	0.57372783636618	4	10	linear	4	"[[[ 0.13153792  0.82883492 -1.57079633]
  [-1.07288003  2.07415136 -1.57079633]
  [-0.9648267   0.87397893 -1.57079633]
  [ 2.1100507   0.78539816 -1.57079633]]

 [[ 0.97130423  1.67187296 -1.57079633]
  [ 0.20482764 -2.49854863 -1.57079633]
  [ 2.9844759   1.13950747 -1.57079633]
  [-1.14468067  2.35619449 -1.57079633]]

 [[ 2.6539342  -2.6953296  -1.57079633]
  [-2.84633121  2.70756824 -1.57079633]
  [-2.38712543  1.39193298 -1.57079633]
  [-2.05304835  2.35619449 -1.57079633]]

 [[-1.46101629  0.42952864 -1.57079633]
  [-2.64604727  0.90876847 -1.57079633]
  [ 2.67478324  2.87851906 -1.57079633]
  [-0.42193368  0.78539816 -1.57079633]]]"
204.40897583961487	0.5959927283162663	4	10	linear	5	"[[[ 0.16290085 -2.10327515 -1.57079633]
  [ 0.21999472  2.26679432 -1.57079633]
  [-2.9072066  -1.16493098 -1.57079633]
  [-2.71706345 -2.14447508 -1.57079633]
  [ 1.16982774  0.         -1.57079633]]

 [[ 0.52179786 -1.7338407  -1.57079633]
  [ 2.84162821 -0.00994808 -1.57079633]
  [-1.31586821 -2.77550476 -1.57079633]
  [-2.37049074 -2.72845346 -1.57079633]
  [ 2.12568203  0.         -1.57079633]]

 [[-1.69040868 -0.4967533  -1.57079633]
  [-0.50264949 -0.25433231 -1.57079633]
  [-2.12928672 -0.12739606 -1.57079633]
  [-3.06518771  2.48800418 -1.57079633]
  [ 2.29521075 -1.57079633 -1.57079633]]

 [[-0.46266408  1.57194633 -1.57079633]
  [ 2.08108781  1.49915468 -1.57079633]
  [-2.14640131  1.14929417 -1.57079633]
  [ 2.43311459  2.95360026 -1.57079633]
  [-2.76173358 -1.57079633 -1.57079633]]]"
12.63995909690857	0.976485777429599	2	10	linear	5	"[[[ 2.71473198 -2.30829208 -1.57079633]
  [-0.79691851 -1.02442596 -1.57079633]
  [ 0.58063887 -1.67406939 -1.57079633]
  [-0.06806999 -0.65264914 -1.57079633]
  [-2.60089977 -0.32175055 -1.57079633]]

 [[ 2.31559712 -0.67483312 -1.57079633]
  [ 2.46179296 -2.70223965 -1.57079633]
  [ 2.02320733  2.57931741 -1.57079633]
  [-0.25261019 -3.05353382 -1.57079633]
  [ 1.64172505 -1.57079633 -1.57079633]]]"
0	0.4755576890267562	2	0	linear	5	"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]"
1.2612810134887695	0.7178496347294587	2	1	linear	5	"[[[ 2.8183057   2.70108841 -1.57079633]
  [-1.19410157 -0.50070068 -1.57079633]
  [ 0.45193023 -1.7353567  -1.57079633]
  [ 0.1478369  -0.6614401  -1.57079633]
  [-2.62655704 -1.57079633 -1.57079633]]

 [[ 2.46334405 -0.59443771 -1.57079633]
  [ 2.53891654 -2.50933064 -1.57079633]
  [ 1.99197706  2.48807535 -1.57079633]
  [-0.22414492  3.11646722 -1.57079633]
  [ 1.64485056 -1.57079633 -1.57079633]]]"
3.768454074859619	0.7495349000413699	2	10	linear	2	"[[[ 1.73828044  1.77966769 -1.57079633]
  [-1.15155481  3.14159265 -1.57079633]]

 [[ 1.9244506  -1.29223414 -1.57079633]
  [ 0.36107337 -1.57079633 -1.57079633]]]"
17.764895915985107	0.9764862275397258	2	5	linear	10	"[[[ 2.55983373  2.95996724 -1.57079633]
  [ 0.6050976  -0.88660573 -1.57079633]
  [ 2.71770614 -1.00306688 -1.57079633]
  [-0.02828621 -1.1221633  -1.57079633]
  [-2.49945437  3.12336602 -1.57079633]
  [-2.23809875  0.04841825 -1.57079633]
  [-2.96085762 -2.60656462 -1.57079633]
  [ 0.91809452  3.01630368 -1.57079633]
  [-0.15835839 -2.95642237 -1.57079633]
  [ 1.6274413   0.         -1.57079633]]

 [[-1.98387462 -2.63389744 -1.57079633]
  [-0.29665384  2.67039477 -1.57079633]
  [-1.04658407  2.6522197  -1.57079633]
  [-2.5301415  -2.5303536  -1.57079633]
  [ 0.21628669 -2.11955923 -1.57079633]
  [ 0.41486805  0.36003116 -1.57079633]
  [ 1.02796229 -0.8417357  -1.57079633]
  [-1.00541292  0.99476039 -1.57079633]
  [ 2.64570724  2.85896186 -1.57079633]
  [ 2.79355688 -1.57079633 -1.57079633]]]"
2.242141008377075	1.0	1	5	linear	10	"[[[-0.1056825   1.74632174 -1.57079633]
  [ 3.08623492  3.00551489 -1.57079633]
  [-0.13619166  1.31454451 -1.57079633]
  [-1.74793553  2.38973426 -1.57079633]
  [ 1.39625399  1.05053951 -1.57079633]
  [-0.64480887  0.98355176 -1.57079633]
  [-1.7372762   2.05340343 -1.57079633]
  [-2.33157993  0.84745908 -1.57079633]
  [ 0.14375462 -0.58805541 -1.57079633]
  [-1.66705859  0.78539816 -1.57079633]]]"
83.47330403327942	0.572138170929382	4	5	linear	5	"[[[ 0.5221218  -2.05961107 -1.57079633]
  [ 0.20062956  2.30808554 -1.57079633]
  [-2.73464235 -1.32350501 -1.57079633]
  [-2.6897415  -2.40637884 -1.57079633]
  [ 1.13878654  0.         -1.57079633]]

 [[ 0.32106313 -1.77822094 -1.57079633]
  [ 2.84486135  0.03786103 -1.57079633]
  [-1.28299454 -2.50919308 -1.57079633]
  [-2.46861498 -2.85709923 -1.57079633]
  [ 2.17078025 -1.57079633 -1.57079633]]

 [[-1.65192354 -0.46010077 -1.57079633]
  [-0.61041022 -0.10124004 -1.57079633]
  [-2.34493119 -0.16233289 -1.57079633]
  [-2.88994525  2.47022515 -1.57079633]
  [ 2.52416718  3.14159265 -1.57079633]]

 [[-0.42125248  1.43411071 -1.57079633]
  [ 1.66890368  1.37797495 -1.57079633]
  [-1.85275885  1.25605328 -1.57079633]
  [ 2.38544272  2.86877941 -1.57079633]
  [-2.73874001 -1.57079633 -1.57079633]]]"
170.9467499256134	0.5959927283162663	4	10	linear	5	"[[[ 0.16290085 -2.10327515 -1.57079633]
  [ 0.21999472  2.26679432 -1.57079633]
  [-2.9072066  -1.16493098 -1.57079633]
  [-2.71706345 -2.14447508 -1.57079633]
  [ 1.16982774  0.         -1.57079633]]

 [[ 0.52179786 -1.7338407  -1.57079633]
  [ 2.84162821 -0.00994808 -1.57079633]
  [-1.31586821 -2.77550476 -1.57079633]
  [-2.37049074 -2.72845346 -1.57079633]
  [ 2.12568203  0.         -1.57079633]]

 [[-1.69040868 -0.4967533  -1.57079633]
  [-0.50264949 -0.25433231 -1.57079633]
  [-2.12928672 -0.12739606 -1.57079633]
  [-3.06518771  2.48800418 -1.57079633]
  [ 2.29521075 -1.57079633 -1.57079633]]

 [[-0.46266408  1.57194633 -1.57079633]
  [ 2.08108781  1.49915468 -1.57079633]
  [-2.14640131  1.14929417 -1.57079633]
  [ 2.43311459  2.95360026 -1.57079633]
  [-2.76173358 -1.57079633 -1.57079633]]]"
167.51065802574158	0.5959927283162663	4	10	linear	5	"[[[ 0.16290085 -2.10327515 -1.57079633]
  [ 0.21999472  2.26679432 -1.57079633]
  [-2.9072066  -1.16493098 -1.57079633]
  [-2.71706345 -2.14447508 -1.57079633]
  [ 1.16982774  0.         -1.57079633]]

 [[ 0.52179786 -1.7338407  -1.57079633]
  [ 2.84162821 -0.00994808 -1.57079633]
  [-1.31586821 -2.77550476 -1.57079633]
  [-2.37049074 -2.72845346 -1.57079633]
  [ 2.12568203  0.         -1.57079633]]

 [[-1.69040868 -0.4967533  -1.57079633]
  [-0.50264949 -0.25433231 -1.57079633]
  [-2.12928672 -0.12739606 -1.57079633]
  [-3.06518771  2.48800418 -1.57079633]
  [ 2.29521075 -1.57079633 -1.57079633]]

 [[-0.46266408  1.57194633 -1.57079633]
  [ 2.08108781  1.49915468 -1.57079633]
  [-2.14640131  1.14929417 -1.57079633]
  [ 2.43311459  2.95360026 -1.57079633]
  [-2.76173358 -1.57079633 -1.57079633]]]"
